Question_ID,Answer_ID,Question_Text,Answer_Text,Category,Parent_Answer_ID,Hierarchy_Level,Is_Selectable,Axis_Energy,Axis_Pace,Axis_Orientation,Axis_Structure,Axis_Expression,Alignment_Type,Alignment_ID,Alignment_Name,Alignment_Components,Alignment_Text
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_BOREDOM_MEDIA_MUSIC_POP,Pop / Dance + Boredom – Synergy of Motion,RESTRAINT_BOREDOM+MEDIA_MUSIC_POP,"An activating rhythmic input applied to a low-engagement state introduces momentum and sensory stimulation, counteracting stagnation without overwhelming the system. The presence of upbeat, structured rhythm supports re-engagement through physical and emotional activation, shifting attention from passivity to participation. This pairing enables transition from stillness into movement, where energy is reintroduced in an accessible form. This synergy is kinetic activation — disengagement converted into motion, where boredom resolves through rhythm and embodied response."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_BOREDOM_RECHARGE_TRAVELING,Traveling + Boredom – Synergy of Exploration,RESTRAINT_BOREDOM+RECHARGE_TRAVELING,"A change in environment applied to a low-engagement state introduces novelty and sensory variation, disrupting stagnation without forcing intensity. The presence of new surroundings supports cognitive and emotional reactivation, allowing attention to reorient naturally. This pairing enables curiosity to replace disengagement, where movement creates renewed perception. This synergy is exploratory activation — stillness expanded through environment, where boredom transitions into discovery."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_BOREDOM_STORY_SCIFI,Science Fiction + Boredom – Synergy of Imagination,RESTRAINT_BOREDOM+STORY_SCIFI,"An imaginative narrative input applied to boredom introduces cognitive stimulation through possibility rather than demand. The presence of speculative storytelling expands mental engagement, allowing the mind to explore beyond immediate context. This pairing supports creative activation, where routine is reinterpreted through imagination. This synergy is cognitive expansion — disengagement replaced by curiosity, where boredom becomes a gateway to possibility."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_BOREDOM_GOAL_JOY,Joy & Happiness + Boredom – Synergy of Renewal,RESTRAINT_BOREDOM+GOAL_JOY,"A positive affect orientation applied to boredom reframes low stimulation as an opportunity for re-engagement rather than absence. The presence of joy supports subtle emotional activation, allowing appreciation and awareness to re-emerge without force. This pairing enables a gradual return to engagement, where meaning is rediscovered in simplicity. This synergy is gentle renewal — stillness softened by presence, where boredom shifts into quiet aliveness."
,,,,RESTRAINT,,,FALSE,,,,,,HARMONY,HARMONY_RESTRAINT_BOREDOM_MEDIA_MUSIC_CLASSICAL,Classical + Boredom – Harmony of Structure,RESTRAINT_BOREDOM+MEDIA_MUSIC_CLASSICAL,"A structured auditory input applied to a low-engagement state introduces order and pattern without increasing cognitive strain. The presence of consistent rhythm and progression supports sustained attention, allowing passive awareness to transition into organized focus. This pairing enables engagement through structure, where repetition becomes a stabilizing force. This harmony is structured engagement — stillness organized into flow, where boredom becomes design."
,,,,RESTRAINT,,,FALSE,,,,,,HARMONY,HARMONY_RESTRAINT_BOREDOM_GOAL_DISCIPLINE,Discipline & Focus + Boredom – Harmony of Intention,RESTRAINT_BOREDOM+GOAL_DISCIPLINE,"A structured auditory input applied to a low-engagement state introduces order and pattern without increasing cognitive strain. The presence of consistent rhythm and progression supports sustained attention, allowing passive awareness to transition into organized focus. This pairing enables engagement through structure, where repetition becomes a stabilizing force. This harmony is structured engagement — stillness organized into flow, where boredom becomes design."
,,,,RESTRAINT,,,FALSE,,,,,,SOLO,SOLO_RESTRAINT_INCONSISTENCY,Inconsistency - The space between intention and rhythm.,RESTRAINT_INCONSISTENCY,"A fluctuating behavioral state characterized by irregular engagement reflects a gap between intent and execution. Inconsistency signals instability in pattern formation rather than absence of effort, often occurring during transitions between motivation and habit. When recognized without judgment, it provides insight into alignment gaps and pacing needs. This solo state is transitional misalignment — movement without continuity, where rhythm has not yet stabilized."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_INCONSISTENCY_MEDIA_MUSIC_CLASSICAL,Classical + Inconsistency – Synergy of Rhythm,RESTRAINT_INCONSISTENCY+MEDIA_MUSIC_CLASSICAL,"A structured auditory input applied to an irregular behavioral pattern introduces timing and cadence without imposing rigidity. The presence of consistent musical progression supports pattern recognition, allowing inconsistency to reorganize into measured flow. This pairing enables rhythm to emerge through repetition, where pauses and missteps become integrated rather than disruptive. This synergy is rhythmic stabilization — variability guided into timing, where inconsistency becomes flow."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_INCONSISTENCY_RECHARGE_PLANNING,Planning + Inconsistency – Synergy of Alignment,RESTRAINT_INCONSISTENCY+RECHARGE_PLANNING,"A planning framework applied to inconsistent behavior introduces adaptive structure without restricting flexibility. The presence of iterative planning supports recalibration, allowing direction to adjust based on observed gaps rather than forcing continuity. This pairing enables alignment through awareness, where inconsistency highlights where structure is needed. This synergy is adaptive alignment — direction refined through feedback, where inconsistency becomes guidance."
,,,,RESTRAINT,,,FALSE,,,,,,SYNERGY,SYNERGY_RESTRAINT_INCONSISTENCY_GOAL_DISCIPLINE,Discipline & Focus + Inconsistency – Synergy of Refinement,RESTRAINT_INCONSISTENCY+GOAL_DISCIPLINE,"A discipline-oriented modifier applied to inconsistency introduces consistency through intentional return rather than strict control. The presence of focused effort supports habit reinforcement, allowing disrupted patterns to stabilize over time. This pairing enables resilience in execution, where lapses are integrated into the process rather than treated as failure. This synergy is iterative discipline — consistency built through return, where inconsistency becomes refinement."
,,,,RESTRAINT,,,FALSE,,,,,,HARMONY,HARMONY_RESTRAINT_INCONSISTENCY_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Inconsistency – Harmony of Flow,RESTRAINT_INCONSISTENCY+MEDIA_MUSIC_JAZZ,"An adaptive rhythmic input applied to inconsistency introduces flexibility without loss of coherence. The presence of fluid timing supports acceptance of variation, allowing irregular patterns to stabilize without rigid enforcement. This pairing enables continuity through responsiveness, where gaps and shifts are integrated into flow. This harmony is fluid regulation — movement sustained through adaptation, where inconsistency becomes ease."
,,,,RESTRAINT,,,FALSE,,,,,,HARMONY,HARMONY_RESTRAINT_INCONSISTENCY_MEDIA_MUSIC_POP,Pop / Dance + Inconsistency – Harmony of Momentum,RESTRAINT_INCONSISTENCY+MEDIA_MUSIC_POP,"A repetitive, forward-driving input applied to inconsistency introduces momentum through familiarity and return. The presence of predictable structure supports re-engagement, allowing disrupted patterns to regain continuity without resistance. This pairing enables progress through reentry, where repetition reinforces direction. This harmony is momentum stabilization — movement maintained through return, where inconsistency becomes progression."
,,,,EXPRESSION,,,FALSE,,,,,,SOLO,SOLO_EXP_ART,ART – Expression made visible.,EXP_ART,"A creative expression state channels internal complexity into external form, allowing abstract or unresolved experience to become observable and structured. The act of creation supports integration by translating internal states into tangible output, reducing ambiguity through expression. This process enables clarity through articulation, where emotion is processed rather than suppressed. This solo is expressive externalization — meaning formed through creation, where inner experience becomes visible."
,,,,EXPRESSION,,,FALSE,,,,,,SYNERGY,SYNERGY_EXP_ART_COLOR_PURPLE,Purple + Art – Synergy of Imagination,EXP_ART+COLOR_PURPLE,"An imaginative modifier applied to creative expression expands symbolic depth while maintaining coherence of form. The presence of abstract association supports transformation of internal states into layered visual or conceptual output. This pairing enables meaning to emerge through interpretation, where emotion and idea merge into narrative structure. This synergy is imaginative synthesis — expression elevated through abstraction, where art becomes story."
,,,,EXPRESSION,,,FALSE,,,,,,SYNERGY,SYNERGY_EXP_ART_MEDIA_MUSIC_JAZZ,Jazz / Lo-Fi + Art – Synergy of Flow,EXP_ART+MEDIA_MUSIC_JAZZ,"A fluid, improvisational input applied to creative expression introduces adaptability without disrupting continuity. The presence of rhythmic variation supports spontaneous creation, allowing ideas to develop without rigid sequencing. This pairing enables expression through responsiveness, where structure emerges organically from movement. This synergy is adaptive flow — creation guided by intuition, where art becomes process."
,,,,EXPRESSION,,,FALSE,,,,,,HARMONY,HARMONY_EXP_ART_MEDIA_MUSIC_CLASSICAL,Classical + Art  – Harmony of Completion,EXP_ART+MEDIA_MUSIC_CLASSICAL,"A structured auditory framework applied to creative expression introduces precision and refinement without suppressing originality. The presence of disciplined progression supports completion, allowing ideas to resolve into cohesive form. This pairing enables clarity through structure, where detail and intention align. This harmony is structured realization — expression refined through discipline, where art becomes finished form."
,,,,EXPRESSION,,,FALSE,,,,,,HARMONY,HARMONY_EXP_ART_RECHARGE_PLANNING,Planning + Art – Harmony of Design,EXP_ART+RECHARGE_PLANNING,"A structured planning input applied to creative expression introduces intentional sequencing without suppressing originality. The presence of foresight supports organization of ideas, allowing spontaneous impulses to resolve into coherent form. This pairing enables clarity through design, where creativity is shaped rather than restricted. This harmony is intentional structuring — expression guided by foresight, where art becomes design."
